,startstationname,startstationlatitude,startstationlongitude,endstationname,endstationlatitude,endstationlongitude,probs
692,1 Ave & E 15 St,40.73221853,-73.98165557,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.6730918895375468
873,8 Ave & W 33 St,40.751551,-73.993934,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.20579117220993748
898,W 15 St & 7 Ave,40.73935542,-73.99931783,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.960309078595693
905,W 38 St & 8 Ave,40.75466591,-73.99138152,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.8134115952254518
944,Broadway & E 14 St,40.73454567,-73.99074142,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.3154097110338073
1028,W 20 St & 7 Ave,40.74238787,-73.99726235,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.7691922333727894
1188,E 12 St & 3 Ave,40.73223272,-73.98889957,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.25959062646035214
1507,Christopher St & Greenwich St,40.73291553,-74.00711384,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.09015361370435182
1570,W 13 St & Hudson St,40.739973541034104,-74.0051387250423,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.2974937703964825
1709,1 Ave & E 15 St,40.73221853,-73.98165557,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.5595061294960925
1733,Broadway & W 58 St,40.76695317,-73.98169333,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.9889807641428333
2108,Greenwich Ave & Charles St,40.735238,-74.000271,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.7095023204397286
2185,Suffolk St & Stanton St,40.72066442,-73.98517977,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.6665755801178844
2187,E 6 St & Avenue B,40.72453734,-73.98185424,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.9396340287685657
2282,Suffolk St & Stanton St,40.72066442,-73.98517977,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.15287042121433425
2314,Bank St & Hudson St,40.73652889,-74.00618026,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.423197975155862
2369,Carmine St & 6 Ave,40.73038599,-74.00214988,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.41821370866071383
2391,W 13 St & Hudson St,40.739973541034104,-74.0051387250423,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.10783114714069797
2397,Pershing Square North,40.751872999999996,-73.97770600000001,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.2712752020213015
2421,E 14 St & Avenue B,40.72938685,-73.97772429,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.7769203000286875
2441,W 20 St & 11 Ave,40.746745000000004,-74.007756,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.36969904893402106
2463,W 26 St & 10 Ave,40.749717753,-74.002950346,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.7217275094621066
2569,1 Ave & E 30 St,40.74144387,-73.97536082,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.81562354287177
2594,Pershing Square North,40.751872999999996,-73.97770600000001,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.5770469073888852
2617,W 13 St & Hudson St,40.739973541034104,-74.0051387250423,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.25566093233133813
2742,Cleveland Pl & Spring St,40.722103786686,-73.997249007225,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.40616467825743774
3091,Broadway & E 22 St,40.740343200000005,-73.98955109,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.8261902763864264
3144,W 13 St & Hudson St,40.739973541034104,-74.0051387250423,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.4684146549139986
3232,Pershing Square North,40.751872999999996,-73.97770600000001,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.09274840436050213
3418,E 33 St & 2 Ave,40.744023,-73.976056,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.32761364754559474
3538,9 Ave & W 18 St,40.74317449,-74.00366443,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.6970176260002321
3904,Suffolk St & Stanton St,40.72066442,-73.98517977,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.3699248892723631
3996,Carmine St & 6 Ave,40.73038599,-74.00214988,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.03529938813975053
4073,Carmine St & 6 Ave,40.73038599,-74.00214988,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.8762125989904253
4081,W 25 St & 6 Ave,40.74395411,-73.99144871,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.666823708213884
4168,W 20 St & 11 Ave,40.746745000000004,-74.007756,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.8027287960753047
4169,1 Ave & E 18 St,40.733812191966294,-73.9805442094803,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.5626214092634512
4181,E 17 St & Broadway,40.73704984,-73.99009296,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.46930518278180855
4307,8 Ave & W 33 St,40.751551,-73.993934,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.5428846101477836
4309,E 32 St & Park Ave,40.745712100000006,-73.98194829,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.6402444520929644
4368,Greenwich Ave & Charles St,40.735238,-74.000271,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.7748398927278892
4429,E 17 St & Broadway,40.73704984,-73.99009296,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.48088101954038653
4456,E 17 St & Broadway,40.73704984,-73.99009296,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.11010921112932548
4637,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.7894879665071336
4786,Allen St & Rivington St,40.72019576,-73.98997825,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.49695396839573036
4823,Broadway & E 14 St,40.73454567,-73.99074142,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.02022984530694527
5140,E 9 St & Avenue C,40.72521311,-73.97768752,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.6982553614027717
5405,W 22 St & 10 Ave,40.74691959,-74.00451887,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.8943128413311511
5434,W 22 St & 8 Ave,40.74475148,-73.99915362,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.4591619125838503
5464,Carmine St & 6 Ave,40.73038599,-74.00214988,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.29201077874597303
5543,W 26 St & 8 Ave,40.74734825,-73.99723551,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.10094201990374319
5800,W 22 St & 10 Ave,40.74691959,-74.00451887,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.21947565629793642
5808,1 Ave & E 15 St,40.73221853,-73.98165557,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.3614318199080311
6146,W 20 St & 7 Ave,40.74238787,-73.99726235,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.970691452817702
6430,W 13 St & Hudson St,40.739973541034104,-74.0051387250423,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.29357455426342405
6627,W 25 St & 6 Ave,40.74395411,-73.99144871,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.7945581127199044
6720,E 11 St & 1 Ave,40.72953837,-73.98426726,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.8711471106365217
6810,1 Ave & E 30 St,40.74144387,-73.97536082,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.4434579663135929
7356,9 Ave & W 22 St,40.7454973,-74.00197139,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.9052328705659795
7499,Great Jones St,40.72743423,-73.99379025,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.5787170691515119
7527,Christopher St & Greenwich St,40.73291553,-74.00711384,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.6163658266228835
7559,Pershing Square North,40.751872999999996,-73.97770600000001,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.1129487497109255
7834,E 33 St & 2 Ave,40.744023,-73.976056,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.44516117354909146
7882,1 Ave & E 15 St,40.73221853,-73.98165557,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.01301586738402194
8217,E 2 St & Avenue B,40.72217444,-73.98368779,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.955392443246447
8219,University Pl & E 14 St,40.73492695,-73.99200509,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.9656761875021164
8284,W 38 St & 8 Ave,40.75466591,-73.99138152,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.35209602473899027
8341,Pershing Square North,40.751872999999996,-73.97770600000001,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.29507321256999663
8453,Lafayette St & E 8 St,40.73028666,-73.9907647,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.7747088376280775
8511,E 14 St & Avenue B,40.72938685,-73.97772429,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.007852808893607732
8518,E 25 St & 2 Ave,40.73912601,-73.97973776,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.5285047980292303
8520,E 25 St & 2 Ave,40.73912601,-73.97973776,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.0210951199590671
8526,Lafayette St & Jersey St,40.72456089,-73.99565293,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.8436666881437876
8815,Pershing Square North,40.751872999999996,-73.97770600000001,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.11912122081983822
8912,E 23 St & 1 Ave,40.736502,-73.97809472,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.5878642109245124
9117,E 15 St & 3 Ave,40.734232,-73.986923,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.6874670975631589
9156,W 17 St & 8 Ave,40.74177603,-74.00149746,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.1288263757209922
9220,Lafayette St & Jersey St,40.72456089,-73.99565293,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.11280726099726601
9225,Lafayette St & E 8 St,40.73028666,-73.9907647,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.5289513650178914
9332,West Thames St,40.70834698,-74.01713445,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.08633544022864326
9505,W 13 St & 6 Ave,40.73649403,-73.99704374,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.3261066716515625
9667,1 Ave & E 30 St,40.74144387,-73.97536082,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.28180904327631207
9809,Pershing Square North,40.751872999999996,-73.97770600000001,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.7910938601794515
9930,E 25 St & 2 Ave,40.73912601,-73.97973776,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.10369967652401268
10031,W 13 St & Hudson St,40.739973541034104,-74.0051387250423,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.8595639863585293
10491,Suffolk St & Stanton St,40.72066442,-73.98517977,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.8685055790628152
10520,Greenwich Ave & Charles St,40.735238,-74.000271,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.43882152688877474
10676,Carmine St & 6 Ave,40.73038599,-74.00214988,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.48636519033294134
10701,E 4 St & 2 Ave,40.726280700000004,-73.98978041,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.7560237666290106
10746,E 3 St & 1 Ave,40.72467721,-73.98783413,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.6370925215692331
10777,W 16 St & The High Line,40.74334935,-74.00681753,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.8335849076255331
10779,W 26 St & 8 Ave,40.74734825,-73.99723551,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.9126739449781737
10813,E 9 St & Avenue C,40.72521311,-73.97768752,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.7376963482066792
10831,Canal St & Rutgers St,40.71427487,-73.98990025,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.3501083165805031
10857,W 26 St & 10 Ave,40.749717753,-74.002950346,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.2890473143089388
10954,1 Ave & E 18 St,40.733812191966294,-73.9805442094803,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.5474973961097592
11118,Cleveland Pl & Spring St,40.722103786686,-73.997249007225,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.10225476970831915
11158,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.9688389364835699
11542,E 12 St & 3 Ave,40.73223272,-73.98889957,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.7698132906414902
11578,W 25 St & 6 Ave,40.74395411,-73.99144871,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.01627646368550928
11588,W 13 St & Hudson St,40.739973541034104,-74.0051387250423,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.5293632362423049
11615,Lafayette St & E 8 St,40.73028666,-73.9907647,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.811753786090458
11859,Cleveland Pl & Spring St,40.722103786686,-73.997249007225,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.14881753234914774
12386,Carmine St & 6 Ave,40.73038599,-74.00214988,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.2796360799011244
12488,12 Ave & W 40 St,40.76087502,-74.00277668,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.8778262215034648
12567,W 16 St & The High Line,40.74334935,-74.00681753,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.45315413665680426
12576,Broadway & E 14 St,40.73454567,-73.99074142,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.7478956932036321
12649,E 17 St & Broadway,40.73704984,-73.99009296,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.31713372102472326
12656,W 16 St & The High Line,40.74334935,-74.00681753,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.6886495761367101
12711,Carmine St & 6 Ave,40.73038599,-74.00214988,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.2729360362500305
12738,W 26 St & 8 Ave,40.74734825,-73.99723551,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.406118443910401
12933,W 14 St & The High Line,40.74195138,-74.00803013,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.3278755693762522
12996,E 33 St & 2 Ave,40.744023,-73.976056,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.06852953397522255
13000,W 15 St & 7 Ave,40.73935542,-73.99931783,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.6943779884657715
13054,E 25 St & 2 Ave,40.73912601,-73.97973776,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.07321562604217335
13144,9 Ave & W 22 St,40.7454973,-74.00197139,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.8596095835453715
13160,Cleveland Pl & Spring St,40.722103786686,-73.997249007225,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.7669340859801169
13234,E 12 St & 3 Ave,40.73223272,-73.98889957,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.7969908793925504
13237,Christopher St & Greenwich St,40.73291553,-74.00711384,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.9941738298078024
13503,E 23 St & 1 Ave,40.736502,-73.97809472,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.32815651836646187
13595,St Marks Pl & 2 Ave,40.7284186,-73.98713956,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.5963634714428009
13748,8 Ave & W 33 St,40.751551,-73.993934,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.5285180628006884
13900,E 10 St & Avenue A,40.72740794,-73.98142006,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.2207004005243003
13960,W 22 St & 8 Ave,40.74475148,-73.99915362,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.22340583518279744
13961,Allen St & Stanton St,40.722055,-73.989111,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.6998598674514743
13978,W 15 St & 7 Ave,40.73935542,-73.99931783,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.2598922855692658
14020,Pershing Square North,40.751872999999996,-73.97770600000001,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.5667889564338717
14101,1 Ave & E 15 St,40.73221853,-73.98165557,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.6429328047973167
14248,Broadway & W 24 St,40.742354299999995,-73.98915076,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.3822869260371943
14449,Pershing Square North,40.751872999999996,-73.97770600000001,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.9819439680479713
14488,Pershing Square North,40.751872999999996,-73.97770600000001,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.6384631373938748
14781,Carmine St & 6 Ave,40.73038599,-74.00214988,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.4769847448048158
14820,5 Ave & E 29 St,40.7451677,-73.98683077,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.6813489625749263
14882,5 Ave & E 29 St,40.7451677,-73.98683077,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.35388263887403626
15132,W 38 St & 8 Ave,40.75466591,-73.99138152,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.2017030993587855
15139,E 9 St & Avenue C,40.72521311,-73.97768752,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.3810736235409181
15148,Barrow St & Hudson St,40.73172428,-74.00674436,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.43629055831812646
15295,Suffolk St & Stanton St,40.72066442,-73.98517977,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.33149577835779964
15365,W 16 St & The High Line,40.74334935,-74.00681753,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.9604256606015443
15425,Forsyth St & Broome St,40.71893904,-73.99266288,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.998076157770485
15528,W 26 St & 10 Ave,40.749717753,-74.002950346,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.5095651775234836
15589,Forsyth St & Broome St,40.71893904,-73.99266288,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.7890250518928936
15602,Pershing Square North,40.751872999999996,-73.97770600000001,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.5033343374668112
15834,W 38 St & 8 Ave,40.75466591,-73.99138152,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.49929761112197646
15848,E 4 St & 2 Ave,40.726280700000004,-73.98978041,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.7315332510744229
15873,W 26 St & 10 Ave,40.749717753,-74.002950346,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.6241056670392523
15902,E 39 St & 2 Ave,40.74780373,-73.97344190000001,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.32706581962653447
15920,Greenwich St & Warren St,40.71542197,-74.01121978,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.29037971599328116
16052,Pershing Square North,40.751872999999996,-73.97770600000001,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.8631056846569446
16135,1 Ave & E 15 St,40.73221853,-73.98165557,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.7298377585880711
16157,W 13 St & Hudson St,40.739973541034104,-74.0051387250423,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.06102415733731603
16221,W 15 St & 7 Ave,40.73935542,-73.99931783,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.10897605598046944
16445,5 Ave & E 29 St,40.7451677,-73.98683077,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.16263239205632973
16764,W 26 St & 10 Ave,40.749717753,-74.002950346,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.980724094515301
16853,E 32 St & Park Ave,40.745712100000006,-73.98194829,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.015985561785801905
16954,E 9 St & Avenue C,40.72521311,-73.97768752,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.5698356464846636
17080,E 7 St & Avenue A,40.72621788,-73.98379855,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.2197104486533723
17179,1 Ave & E 15 St,40.73221853,-73.98165557,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.16577703488356776
17235,E 23 St & 1 Ave,40.736502,-73.97809472,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.9306476657565567
17257,W 16 St & The High Line,40.74334935,-74.00681753,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.0595250813795446
17416,W 15 St & 7 Ave,40.73935542,-73.99931783,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.39203288975714845
17441,W 13 St & Hudson St,40.739973541034104,-74.0051387250423,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.74083119938541
17669,Broadway & W 24 St,40.742354299999995,-73.98915076,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.5384085782217877
17676,6 Ave & W 33 St,40.74901271,-73.98848395,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.9899997463315579
17757,W 22 St & 8 Ave,40.74475148,-73.99915362,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.37187883141881806
17961,W Broadway & Spring St,40.72490985,-74.00154702,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.9573136977270903
18154,8 Ave & W 33 St,40.751551,-73.993934,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.2931134973267838
18400,1 Ave & E 18 St,40.733812191966294,-73.9805442094803,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.7367464216352725
18505,E 39 St & 2 Ave,40.74780373,-73.97344190000001,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.0424483283903645
18698,Greenwich Ave & Charles St,40.735238,-74.000271,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.1383993796092261
18743,E 6 St & Avenue B,40.72453734,-73.98185424,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.45453730974948114
18768,E 11 St & 2 Ave,40.73047309,-73.98672378,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.8455491099036232
18776,Suffolk St & Stanton St,40.72066442,-73.98517977,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.5073408903445487
18832,1 Ave & E 15 St,40.73221853,-73.98165557,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.33113011165869544
18837,Allen St & Rivington St,40.72019576,-73.98997825,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.352669453008306
18890,W 26 St & 8 Ave,40.74734825,-73.99723551,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.015315100063995502
18992,W 21 St & 6 Ave,40.74173969,-73.99415556,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.2991554882786923
19013,W 38 St & 8 Ave,40.75466591,-73.99138152,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.5923885679552369
19044,W 15 St & 7 Ave,40.73935542,-73.99931783,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.3210934875912719
19056,E 23 St & 1 Ave,40.736502,-73.97809472,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.054309031513915085
19059,Bank St & Hudson St,40.73652889,-74.00618026,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.2729416621569072
19159,Christopher St & Greenwich St,40.73291553,-74.00711384,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.6433678036949297
19167,Elizabeth St & Hester St,40.717290000000006,-73.996375,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.9213546578035698
19224,1 Ave & E 18 St,40.733812191966294,-73.9805442094803,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.9184203289974069
19268,1 Ave & E 15 St,40.73221853,-73.98165557,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.676195041404473
19345,E 33 St & 2 Ave,40.744023,-73.976056,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.8896023132974463
19582,W 17 St & 8 Ave,40.74177603,-74.00149746,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.8876205427462014
19590,Pershing Square North,40.751872999999996,-73.97770600000001,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.010496678687103689
20338,W 38 St & 8 Ave,40.75466591,-73.99138152,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.4783700579236594
20351,E 11 St & 1 Ave,40.72953837,-73.98426726,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.0016008757563419351
20450,W 16 St & The High Line,40.74334935,-74.00681753,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.817275008673251
20452,E 11 St & 2 Ave,40.73047309,-73.98672378,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.1187592673820953
20590,E 23 St & 1 Ave,40.736502,-73.97809472,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.0419098444886542
20781,W 15 St & 7 Ave,40.73935542,-73.99931783,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.506651460255038
20836,1 Ave & E 15 St,40.73221853,-73.98165557,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.4993995542408479
20859,Forsyth St & Broome St,40.71893904,-73.99266288,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.5131282783374013
20900,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.7808590004520067
20928,Broadway & E 14 St,40.73454567,-73.99074142,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.8146885263762469
20941,Elizabeth St & Hester St,40.717290000000006,-73.996375,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.1430802259968813
21029,E 11 St & 2 Ave,40.73047309,-73.98672378,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.4712736741035528
21123,Great Jones St,40.72743423,-73.99379025,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.8419372926386248
21418,Broadway & E 22 St,40.740343200000005,-73.98955109,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.8234300334337324
21682,1 Ave & E 30 St,40.74144387,-73.97536082,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.4680908713836729
21889,E 11 St & 1 Ave,40.72953837,-73.98426726,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.4702636770495844
22063,Pershing Square North,40.751872999999996,-73.97770600000001,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.018992340187552137
22130,Forsyth St & Broome St,40.71893904,-73.99266288,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.04226423477861441
22147,W 16 St & The High Line,40.74334935,-74.00681753,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.19421111738364272
22178,W 26 St & 8 Ave,40.74734825,-73.99723551,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.8761101775602568
22189,W 22 St & 10 Ave,40.74691959,-74.00451887,5 Ave & E 29 St,40.7245634290432,-73.9894437789917,0.9834358793942765
